,humidity,precipMM,tempC,windspeedKmph,HeatIndexC
36245,31,0.0,21,3,21
36246,26,0.0,22,3,24
36247,24,0.0,23,3,24
36248,22,0.0,25,3,25
36249,20,0.0,28,2,27
36250,19,0.0,29,2,28
36251,19,0.0,30,2,29
36252,18,0.0,31,2,29
36253,19,0.0,31,3,29
36254,19,0.0,31,4,29
36255,20,0.0,30,5,28
36256,23,0.0,29,7,27
36257,27,0.0,27,8,26
36258,30,0.0,25,9,25
36259,30,0.0,23,9,24
36260,31,0.0,22,9,24
36261,31,0.0,20,9,20
36262,32,0.0,20,8,20
36263,34,0.0,19,7,19
36264,35,0.0,19,7,19
36265,35,0.0,18,6,18
36266,34,0.0,18,5,18
36267,34,0.0,18,4,18
36268,32,0.0,19,5,19
36269,29,0.0,20,5,20
36270,27,0.0,21,6,21
36271,26,0.0,22,6,24
36272,25,0.0,24,7,24
36273,25,0.0,27,8,26
36274,23,0.0,28,6,28
36275,21,0.0,30,5,29
36276,20,0.0,31,4,30
36277,20,0.0,31,3,29
36278,21,0.0,32,3,29
36279,22,0.0,31,2,29
36280,28,0.0,29,7,28
36281,34,0.0,28,7,27
36282,40,0.0,26,4,25
36283,40,0.0,24,4,25
36284,41,0.0,23,4,24
36285,41,0.0,21,5,21
36286,42,0.0,20,4,20
36287,42,0.0,20,4,20
36288,42,0.0,19,4,19
36289,42,0.0,19,5,19
36290,41,0.0,19,5,19
36291,41,0.0,19,6,19
36292,42,0.0,20,7,20
36293,44,0.0,19,8,19
36294,45,0.0,20,9,20
36295,40,0.0,21,10,21
36296,36,0.0,24,12,25
36297,31,0.0,27,13,27
36298,30,0.0,28,11,28
36299,28,0.0,30,9,29
36300,27,0.0,31,6,30
36301,29,0.0,31,6,30
36302,31,0.0,30,5,29
36303,34,0.0,30,4,29
36304,37,0.0,29,9,28
36305,41,0.0,28,9,27
36306,45,0.0,26,7,26
36307,45,0.0,25,7,26
36308,45,0.0,24,7,25
36309,46,0.0,23,7,25
36310,45,0.0,23,6,25
36311,45,0.0,23,6,24
36312,45,0.0,22,5,24
36313,45,0.0,22,5,24
36314,44,0.0,22,5,24
36315,44,0.0,22,5,24
36316,43,0.0,22,6,25
36317,43,0.0,22,6,25
36318,42,0.0,22,7,25
36319,38,0.0,23,7,25
36320,34,0.0,25,7,26
36321,30,0.0,28,8,28
36322,30,0.0,29,7,29
36323,29,0.0,31,6,30
36324,28,0.0,32,5,30
36325,30,0.0,31,4,30
36326,31,0.0,30,4,29
36327,33,0.0,31,3,29
36328,36,0.0,30,7,29
36329,39,0.0,29,8,28
36330,42,0.0,28,5,27
36331,44,0.0,26,5,26
36332,46,0.0,24,6,25
36333,48,0.0,24,6,25
36334,51,0.0,23,5,25
36335,54,0.0,22,5,25
36336,57,0.0,21,5,24
36337,57,0.0,21,4,21
36338,58,0.0,21,3,21
36339,59,0.0,20,3,20
36340,54,0.0,22,3,24
36341,50,0.0,22,4,25
36342,45,0.0,22,5,25
36343,40,0.0,23,5,25
36344,34,0.0,26,6,26
36345,28,0.0,29,6,28
36346,28,0.0,30,6,29
36347,27,0.0,31,6,30
36348,26,0.0,32,5,31
36349,27,0.0,32,5,31
36350,29,0.0,31,4,30
36351,30,0.0,30,4,29
36352,35,0.0,30,7,29
36353,41,0.0,28,6,28
36354,46,0.0,27,1,27
36355,48,0.0,26,1,26
36356,50,0.0,25,2,26
36357,52,0.0,23,2,25
36358,54,0.0,22,2,25
36359,56,0.0,22,3,25
36360,57,0.0,21,3,24
36361,59,0.0,21,2,21
36362,61,0.0,20,1,20
36363,63,0.0,19,0,19
36364,57,0.0,21,2,24
36365,51,0.0,22,5,25
36366,45,0.0,22,7,25
36367,39,0.0,23,7,25
36368,34,0.0,25,8,26
36369,28,0.0,28,8,28
36370,27,0.0,30,7,29
36371,26,0.0,32,6,31
36372,25,0.0,33,5,32
36373,27,0.0,32,6,31
36374,29,0.0,31,7,30
36375,31,0.0,31,8,30
36376,37,0.0,30,8,29
36377,44,0.0,29,8,28
36378,51,0.0,26,9,27
36379,55,0.0,25,9,26
36380,60,0.0,24,9,25
36381,64,0.0,22,9,25
36382,65,0.0,21,7,24
36383,67,0.0,21,6,21
36384,68,0.0,20,4,20
36385,70,0.0,20,3,20
36386,71,0.0,19,2,19
36387,73,0.0,19,1,19
36388,67,0.0,21,2,21
36389,61,0.0,21,4,24
36390,55,0.0,22,5,25
36391,46,0.0,23,7,25
36392,36,0.0,25,8,26
36393,26,0.0,28,6,28
36394,25,0.0,30,6,29
36395,24,0.0,32,10,30
36396,23,0.0,32,11,31
36397,26,0.0,31,11,30
36398,30,0.0,31,12,30
36399,33,0.0,30,12,29
36400,44,0.0,29,12,28
36401,55,0.0,27,13,27
36402,66,0.0,24,13,26
36403,72,0.0,23,12,25
36404,79,0.0,22,10,24
36405,86,0.0,21,9,21
36406,88,0.0,19,8,19
36407,89,0.0,19,7,19
36408,91,0.0,18,6,18
36409,92,0.0,18,6,18
36410,92,0.0,17,6,17
36411,93,0.0,17,6,17
36412,88,0.0,18,6,18
36413,84,0.0,19,6,19
36414,80,0.0,19,5,19
36415,68,0.0,20,5,20
36416,55,0.0,22,5,25
36417,43,0.0,24,5,26
36418,39,0.0,27,5,27
36419,36,0.0,28,6,28
36420,33,0.0,29,7,29
36421,35,0.0,30,8,29
36422,37,0.0,29,10,29
36423,39,0.0,29,12,29
36424,47,0.0,28,12,28
36425,56,0.0,26,12,27
36426,64,0.0,24,12,26
36427,68,0.0,23,10,25
36428,73,0.0,22,8,25
36429,77,0.0,20,6,20
36430,78,0.0,20,6,20
36431,78,0.0,19,6,19
36432,79,0.0,19,6,19
36433,79,0.0,19,6,19
36434,79,0.0,18,6,18
36435,79,0.0,18,6,18
36436,75,0.0,19,6,19
36437,72,0.0,18,5,18
36438,68,0.0,19,4,19
36439,58,0.0,20,4,20
36440,49,0.0,22,3,25
36441,39,0.0,25,2,26
36442,37,0.0,27,3,27
36443,35,0.0,28,5,28
36444,33,0.0,29,6,29
36445,34,0.0,30,6,30
36446,35,0.0,29,7,29
36447,37,0.0,28,8,28
36448,42,0.0,28,8,28
36449,47,0.0,26,9,26
36450,52,0.0,25,9,25
36451,54,0.0,23,8,25
36452,56,0.0,21,7,24
36453,58,0.0,20,5,20
36454,60,0.0,20,5,20
36455,62,0.0,20,5,20
36456,64,0.0,19,4,19
36457,64,0.0,19,5,19
36458,64,0.0,19,5,19
36459,64,0.0,18,5,18
36460,59,0.0,19,6,19
36461,55,0.0,19,6,19
36462,50,0.0,19,6,19
36463,44,0.0,20,6,20
36464,39,0.0,23,6,25
36465,34,0.0,26,5,26
36466,30,0.0,28,5,27
36467,27,0.0,30,5,29
36468,24,0.0,31,5,30
36469,24,0.0,32,7,30
36470,25,0.0,31,9,29
36471,25,0.0,30,11,28
36472,32,0.0,29,11,28
36473,38,0.0,27,10,27
36474,44,0.0,25,10,25
36475,48,0.0,23,9,25
36476,51,0.0,22,7,24
36477,54,0.0,21,6,21
36478,55,0.0,21,6,21
36479,56,0.0,20,5,20
36480,57,0.0,20,4,20
36481,56,0.0,19,5,19
36482,56,0.0,19,5,19
36483,55,0.0,19,5,19
36484,53,0.0,19,6,19
36485,51,0.0,20,6,20
36486,50,0.0,20,7,20
36487,44,0.0,21,7,24
36488,38,0.0,24,6,25
36489,32,0.0,27,6,27
36490,28,0.0,29,5,29
36491,23,0.0,31,3,30
36492,19,0.0,33,2,31
36493,20,0.0,32,2,31
36494,21,0.0,33,3,31
36495,22,0.0,31,3,29
36496,29,0.0,30,4,28
36497,35,0.0,28,6,27
36498,42,0.0,26,7,26
36499,46,0.0,25,7,25
36500,51,0.0,23,6,25
36501,55,0.0,23,6,25
36502,55,0.0,22,6,25
36503,56,0.0,22,7,24
36504,56,0.0,21,7,24
36505,56,0.0,21,8,24
36506,55,0.0,20,9,20
36507,55,0.0,19,9,19
36508,54,0.0,20,10,20
36509,52,0.0,20,11,20
36510,50,0.0,21,12,21
36511,42,0.0,22,12,25
36512,35,0.0,25,12,26
36513,27,0.0,27,13,28
36514,24,0.0,29,11,29
36515,20,0.0,31,10,30
36516,17,0.0,33,9,31
36517,18,0.0,34,7,32
36518,19,0.0,33,5,31
36519,19,0.0,33,3,30
36520,26,0.0,31,3,29
36521,33,0.0,30,7,28
36522,40,0.0,27,3,27
36523,42,0.0,26,3,26
36524,44,0.0,24,4,25
36525,46,0.0,22,5,24
36526,48,0.0,22,4,24
36527,50,0.0,21,3,21
36528,52,0.0,20,2,20
36529,49,0.0,20,4,20
36530,45,0.0,20,5,20
36531,42,0.0,21,7,21
36532,40,0.0,22,8,24
36533,38,0.0,22,9,24
36534,35,0.0,22,10,25
36535,33,0.0,24,10,25
36536,30,0.0,25,11,26
36537,27,0.0,29,11,28
36538,26,0.0,30,10,29
36539,24,0.0,32,9,31
36540,23,0.0,34,8,32
36541,25,0.0,33,5,31
36542,26,0.0,32,3,31
36543,27,0.0,32,6,31
36544,33,0.0,31,7,30
36545,39,0.0,29,7,29
36546,45,0.0,27,3,27
36547,47,0.0,26,3,26
36548,50,0.0,25,3,26
36549,53,0.0,24,3,25
36550,54,0.0,22,3,25
36551,55,0.0,22,3,25
36552,56,0.0,22,3,24
36553,54,0.0,21,4,24
36554,53,0.0,21,5,24
36555,52,0.0,21,6,24
36556,49,0.0,22,8,24
36557,45,0.0,24,10,25
36558,42,0.0,23,12,25
36559,38,0.0,24,11,25
36560,34,0.0,26,11,27
36561,30,0.0,29,10,29
36562,29,0.0,30,9,30
36563,27,0.0,32,8,31
36564,26,0.0,32,7,31
36565,28,0.0,32,5,30
36566,29,0.0,31,4,30
36567,30,0.0,31,2,30
36568,36,0.8,30,4,29
36569,42,0.6,28,7,28
36570,48,0.1,26,9,27
36571,51,0.1,25,8,26
36572,53,0.2,23,6,25
36573,55,0.1,23,5,25
36574,53,0.1,23,6,25
36575,50,0.0,23,6,25
36576,48,0.0,24,7,25
36577,49,0.0,23,7,25
36578,50,0.0,23,7,25
36579,51,0.0,22,7,24
36580,49,0.0,22,9,25
36581,48,0.0,22,10,25
36582,47,0.0,22,11,25
36583,41,0.0,23,10,25
36584,36,0.0,26,9,26
36585,30,0.0,29,8,28
36586,28,0.0,30,7,30
36587,27,0.0,32,6,31
36588,25,0.0,32,5,31
36589,26,0.0,32,5,30
36590,26,0.0,31,5,30
36591,27,0.0,32,5,30
36592,30,0.0,31,5,29
36593,32,0.0,30,5,29
36594,35,0.0,28,5,28
36595,37,0.0,26,5,26
36596,39,0.0,25,6,26
36597,41,0.0,25,6,25
36598,41,0.0,24,7,25
36599,41,0.0,24,9,25
36600,41,0.0,24,10,25
36601,42,0.0,23,10,25
36602,43,0.0,23,10,24
36603,44,0.0,22,10,24
36604,42,0.0,23,10,24
36605,41,0.0,23,11,24
36606,39,0.0,23,11,25
36607,35,0.0,24,11,25
36608,32,0.0,27,11,27
36609,28,0.0,29,11,29
36610,27,0.0,31,9,30
36611,26,0.0,32,7,31
36612,25,0.0,33,5,31
36613,26,0.0,32,4,30
36614,28,0.0,31,3,30
36615,29,0.0,31,2,30
36616,32,0.0,31,3,29
36617,35,0.0,30,3,29
36618,38,0.0,29,3,28
36619,38,0.0,27,4,26
36620,39,0.0,26,5,26
36621,39,0.0,26,6,26
36622,40,0.0,26,6,26
36623,41,0.0,26,6,26
36624,41,0.0,24,6,25
36625,42,0.0,24,5,25
36626,43,0.0,25,5,25
36627,43,0.0,24,4,25
36628,41,0.0,24,6,25
36629,39,0.0,24,8,25
36630,37,0.0,24,9,25
36631,31,0.0,25,10,26
36632,25,0.0,27,10,27
36633,20,0.0,30,10,29
36634,20,0.0,31,9,30
36635,20,0.0,33,8,31
36636,20,0.0,34,7,32
36637,22,0.0,33,6,31
36638,24,0.0,32,6,31
36639,26,0.0,31,5,30
36640,30,0.0,31,6,30
36641,33,0.0,30,7,29
36642,37,0.0,28,9,27
36643,39,0.0,27,8,27
36644,41,0.0,26,8,26
36645,43,0.0,25,8,26
36646,44,0.0,25,6,25
36647,46,0.0,24,5,25
36648,48,0.0,24,4,25
36649,49,0.0,23,5,25
36650,50,0.0,22,6,25
36651,50,0.0,22,7,25
36652,49,0.0,22,7,25
36653,47,0.0,22,7,25
36654,45,0.0,22,6,25
36655,38,0.0,23,6,25
36656,32,0.0,26,6,26
36657,25,0.0,29,5,28
36658,24,0.0,30,8,29
36659,22,0.0,31,10,29
36660,21,0.0,33,13,31
36661,23,0.0,32,13,30
36662,25,0.0,31,14,29
36663,28,0.0,31,14,29
36664,35,0.0,29,13,28
36665,43,0.0,28,12,27
36666,51,0.0,26,12,26
36667,56,0.0,24,11,26
36668,60,0.0,23,10,25
36669,65,0.0,22,10,24
36670,69,0.0,21,10,21
36671,73,0.0,21,10,21
36672,77,0.0,20,10,20
36673,80,0.0,20,9,20
36674,83,0.0,19,9,19
36675,86,0.0,19,9,19
36676,80,0.0,20,11,20
36677,74,0.0,21,12,21
36678,68,0.0,20,9,20
36679,59,0.0,21,9,24
36680,50,0.1,23,15,25
36681,41,0.0,25,15,26
36682,37,0.0,26,14,27
36683,34,0.0,27,16,27
36684,31,0.0,28,18,28
36685,33,0.0,28,22,27
36686,34,0.0,27,22,27
36687,36,0.0,26,21,26
36688,44,0.0,26,18,26
36689,52,0.0,24,14,25
36690,60,0.0,22,11,25
36691,65,0.0,21,10,24
36692,71,0.0,19,9,19
36693,77,0.0,19,8,19
36694,80,0.0,18,7,18
36695,82,0.0,18,7,18
36696,85,0.0,18,7,18
36697,85,0.0,17,6,17
36698,84,0.0,16,5,16
36699,84,0.0,16,4,16
36700,73,0.0,15,3,15
36701,61,0.0,16,3,16
36702,50,0.0,17,2,17
36703,40,0.0,18,2,18
36704,30,0.0,21,3,21
36705,20,0.0,24,3,24
36706,18,0.0,26,4,25
36707,15,0.0,28,5,26
36708,13,0.0,29,5,27
36709,14,0.0,30,6,27
36710,15,0.0,30,6,28
36711,16,0.0,30,6,28
36712,21,0.0,29,6,27
36713,27,0.0,26,5,25
36714,32,0.0,25,4,24
36715,35,0.0,23,5,24
36716,38,0.0,22,5,24
36717,41,0.0,21,5,21
36718,39,0.0,20,6,20
36719,36,0.0,19,7,19
36720,34,0.0,18,8,18
36721,34,0.0,18,8,18
36722,33,0.0,18,7,18
36723,33,0.0,17,7,17
36724,31,0.0,17,8,17
36725,29,0.0,17,9,17
36726,27,0.0,17,9,17
36727,24,0.0,18,9,18
36728,20,0.0,22,10,23
36729,17,0.0,25,10,24
36730,15,0.0,27,8,25
36731,14,0.0,29,6,27
36732,12,0.0,31,5,29
36733,12,0.0,31,5,29
36734,13,0.0,32,5,29
36735,13,0.0,31,6,29
36736,16,0.0,30,6,28
36737,20,0.0,28,6,26
36738,24,0.0,26,7,25
36739,24,0.0,24,7,24
36740,25,0.0,23,8,23
36741,25,0.0,22,8,23
36742,27,0.0,22,8,23
36743,28,0.0,22,8,23
36744,30,0.0,20,8,20
36745,31,0.0,20,8,20
36746,32,0.0,19,8,19
36747,33,0.0,18,8,18
36748,32,0.0,18,8,18
36749,31,0.0,19,9,19
36750,30,0.0,19,9,19
36751,26,0.0,20,10,20
36752,23,0.0,24,11,24
36753,19,0.0,27,11,26
36754,17,0.0,29,10,28
36755,16,0.0,31,9,29
36756,15,0.0,33,8,31
36757,16,0.0,33,9,31
36758,17,0.0,33,11,31
36759,18,0.0,31,13,29
36760,24,0.0,31,12,28
36761,29,0.0,29,12,27
36762,34,0.0,27,11,26
36763,36,0.0,25,10,25
36764,38,0.0,23,9,24
36765,40,0.0,23,8,24
36766,41,0.0,23,6,24
36767,41,0.0,21,5,24
36768,42,0.0,21,4,21
36769,42,0.0,22,4,24
36770,41,0.0,21,4,24
36771,41,0.0,20,4,20
36772,37,0.0,20,4,20
36773,34,0.0,21,5,24
36774,30,0.0,22,6,24
36775,26,0.0,24,5,25
36776,21,0.0,26,5,26
36777,17,0.0,30,4,28
36778,16,0.0,31,4,30
36779,15,0.0,33,3,31
36780,14,0.0,34,3,32
36781,14,0.0,34,3,32
36782,14,0.0,34,3,32
36783,15,0.0,34,4,32
36784,18,0.0,32,4,30
36785,22,0.0,31,8,29
36786,25,0.0,29,4,27
36787,26,0.0,26,4,25
36788,28,0.0,26,5,25
36789,29,0.0,25,5,24
36790,30,0.0,24,5,24
36791,31,0.0,23,4,24
36792,32,0.0,22,4,24
36793,32,0.0,22,5,24
36794,32,0.0,23,5,24
36795,32,0.0,21,5,21
36796,30,0.0,21,6,24
36797,28,0.0,22,7,24
36798,27,0.0,23,8,24
36799,23,0.0,24,7,24
36800,20,0.0,27,6,26
36801,16,0.0,30,5,28
36802,16,0.0,32,4,30
36803,15,0.0,33,3,32
36804,14,0.0,35,3,33
36805,15,0.0,35,4,33
36806,16,0.0,35,6,33
36807,17,0.0,34,8,32
36808,23,0.0,32,9,30
36809,29,0.0,31,9,29
36810,35,0.0,28,10,27
36811,39,0.0,26,10,26
36812,42,0.0,25,9,25
36813,45,0.0,23,9,25
36814,47,0.0,23,7,25
36815,50,0.0,22,6,25
36816,52,0.0,22,4,24
36817,53,0.0,21,4,24
36818,53,0.0,21,3,21
36819,54,0.0,20,3,20
36820,49,0.0,22,2,24
36821,43,0.0,22,1,24
36822,38,0.0,23,1,25
36823,32,0.0,24,2,25
36824,26,0.0,27,3,27
36825,20,0.0,31,4,29
36826,19,0.0,33,4,31
36827,18,0.0,34,3,32
36828,16,0.0,35,3,33
36829,17,0.0,36,6,34
36830,18,0.0,34,8,32
36831,19,0.0,33,11,31
36832,25,0.0,32,11,30
36833,31,0.0,30,11,29
36834,36,0.0,28,11,27
36835,39,0.0,26,10,26
36836,41,0.0,25,10,25
36837,44,0.0,23,9,25
36838,45,0.0,23,8,24
36839,46,0.0,22,7,24
36840,48,0.0,22,6,24
36841,48,0.0,21,6,24
36842,48,0.0,21,6,21
36843,48,0.0,20,5,20
36844,44,0.0,22,4,24
36845,41,0.0,22,3,24
36846,37,0.0,22,2,24
36847,31,0.0,23,3,25
36848,26,0.0,26,3,26
36849,20,0.0,30,4,28
36850,19,0.0,31,6,29
36851,19,0.0,32,8,30
36852,18,0.0,34,10,32
36853,19,0.0,33,12,31
36854,20,0.0,32,13,30
36855,21,0.0,32,15,30
36856,27,0.0,31,13,29
36857,33,0.0,29,11,28
36858,40,0.0,27,9,27
36859,42,0.0,25,9,26
36860,45,0.0,24,8,25
36861,48,0.0,24,7,25
36862,47,0.0,23,7,25
36863,46,0.0,23,7,24
36864,45,0.0,21,7,21
36865,43,0.0,20,6,20
36866,42,0.0,19,6,19
36867,40,0.0,19,6,19
36868,38,0.0,19,7,19
36869,35,0.0,19,8,19
36870,32,0.0,19,9,19
36871,26,0.0,21,9,21
36872,21,0.0,24,9,25
36873,15,0.0,28,10,26
36874,13,0.0,30,7,28
36875,12,0.0,32,5,30
36876,11,0.0,34,3,32
36877,11,0.0,35,3,33
36878,11,0.0,35,3,33
36879,12,0.0,34,3,33
36880,16,0.0,33,6,31
36881,21,0.0,31,7,29
36882,25,0.0,29,2,27
36883,25,0.0,27,2,26
36884,26,0.0,25,3,25
36885,26,0.0,24,3,24
36886,25,0.0,24,4,24
36887,24,0.0,22,6,23
36888,23,0.0,23,7,23
36889,23,0.0,21,7,23
36890,22,0.0,21,7,21
36891,22,0.0,20,8,20
36892,21,0.0,21,9,21
36893,21,0.0,21,10,23
36894,20,0.0,21,11,21
36895,19,0.0,22,11,24
36896,18,0.0,26,12,25
36897,17,0.0,29,12,27
36898,17,0.0,31,10,29
36899,16,0.0,32,8,30
36900,15,0.0,34,6,32
36901,16,0.0,34,4,32
36902,17,0.0,35,3,33
36903,17,0.0,34,1,32
36904,22,0.0,32,3,30
36905,27,0.0,31,5,29
36906,32,0.0,29,8,27
36907,34,0.0,27,7,26
36908,35,0.0,25,7,25
36909,37,0.0,23,6,24
36910,36,0.0,23,6,24
36911,35,0.0,22,6,24
36912,34,0.0,22,5,24
36913,35,0.0,21,5,24
36914,37,0.0,21,4,21
36915,38,0.0,20,4,20
36916,32,0.0,21,4,24
36917,27,0.0,23,3,24
36918,22,0.0,24,3,25
36919,19,0.0,26,4,25
36920,17,0.0,28,5,27
36921,14,0.0,32,5,30
36922,14,0.0,33,6,31
36923,14,0.0,34,7,32
36924,14,0.0,34,7,32
36925,15,0.0,35,9,33
36926,16,0.0,33,11,31
36927,18,0.0,33,13,31
36928,23,0.0,31,13,29
36929,28,0.0,29,13,28
36930,32,0.0,27,13,26
36931,36,0.0,25,11,25
36932,39,0.0,24,10,25
36933,43,0.0,22,9,24
36934,44,0.0,21,8,24
36935,46,0.0,21,8,21
36936,48,0.0,21,8,21
36937,48,0.0,20,7,20
36938,48,0.0,20,7,20
36939,49,0.0,19,7,19
36940,43,0.0,19,6,19
36941,38,0.0,20,6,20
36942,32,0.0,21,5,21
36943,27,0.0,22,4,24
36944,21,0.0,26,3,25
36945,15,0.0,30,2,28
36946,15,0.0,32,3,29
36947,15,0.0,33,3,31
36948,14,0.0,34,4,32
36949,15,0.0,34,6,32
36950,16,0.0,34,7,32
36951,17,0.0,33,9,30
36952,22,0.0,32,9,30
36953,27,0.0,30,9,28
36954,32,0.0,28,9,27
36955,34,0.0,26,8,26
36956,37,0.0,25,7,25
36957,39,0.0,24,6,25
36958,39,0.0,24,7,25
36959,39,0.0,22,9,24
36960,39,0.0,22,10,24
36961,38,0.0,21,10,24
36962,37,0.0,21,9,21
36963,36,0.0,20,9,20
36964,33,0.0,21,10,24
36965,30,0.0,22,10,24
36966,28,0.0,23,10,24
36967,23,0.0,23,8,24
36968,19,0.0,26,10,25
36969,15,0.0,29,11,27
36970,15,0.0,31,15,29
36971,14,0.0,32,14,30
36972,14,0.0,33,13,31
36973,14,0.0,34,13,32
36974,15,0.0,33,14,31
36975,16,0.0,33,14,31
36976,18,0.0,32,12,30
36977,20,0.0,31,11,29
36978,23,0.0,29,10,27
36979,23,0.0,28,10,26
36980,23,0.0,26,11,25
36981,23,0.0,26,11,24
36982,24,0.0,25,11,24
36983,25,0.0,24,12,24
36984,26,0.0,24,12,24
36985,27,0.0,23,11,24
36986,28,0.0,23,11,23
36987,29,0.0,22,10,23
36988,28,0.0,22,12,24
36989,26,0.0,22,13,24
36990,25,0.0,23,14,24
36991,22,0.0,24,15,24
36992,20,0.0,27,15,26
36993,17,0.0,29,15,27
36994,16,0.0,31,13,29
36995,15,0.0,33,12,31
36996,14,0.0,34,11,32
36997,14,0.0,35,11,33
36998,15,0.0,34,12,32
36999,15,0.0,33,13,31
37000,17,0.0,33,12,30
37001,19,0.0,31,11,29
37002,21,0.0,30,11,27
37003,21,0.0,28,11,26
37004,21,0.0,26,12,25
37005,22,0.0,26,12,24
37006,22,0.0,25,12,24
37007,23,0.0,24,12,24
37008,24,0.0,24,11,23
37009,25,0.0,23,10,23
37010,25,0.0,23,9,23
37011,25,0.0,22,8,23
37012,22,0.0,22,9,23
37013,20,0.0,23,10,24
37014,18,0.0,23,10,24
37015,16,0.0,24,11,24
37016,14,0.0,27,12,26
37017,13,0.0,30,13,27
37018,12,0.0,31,12,29
37019,12,0.0,33,10,31
37020,12,0.0,35,9,33
37021,12,0.0,35,10,33
37022,12,0.0,36,11,34
37023,12,0.0,35,12,33
37024,14,0.0,33,11,30
37025,17,0.0,32,10,30
37026,19,0.0,30,9,28
37027,19,0.0,28,9,26
37028,18,0.0,27,9,25
37029,18,0.0,26,9,24
37030,19,0.0,25,9,24
37031,20,0.0,25,9,24
37032,20,0.0,24,9,23
37033,20,0.0,24,9,23
37034,20,0.0,22,9,23
37035,20,0.0,21,9,21
37036,19,0.0,21,9,23
37037,17,0.0,22,10,23
37038,16,0.0,22,10,23
37039,13,0.0,23,11,23
37040,11,0.0,27,12,25
37041,8,0.0,30,13,28
37042,7,0.0,32,12,30
37043,7,0.0,33,12,31
37044,6,0.0,35,12,33
37045,6,0.0,36,12,34
37046,6,0.0,35,11,33
37047,6,0.0,35,11,33
37048,8,0.0,33,10,31
37049,10,0.0,32,10,30
37050,11,0.0,30,9,28
37051,11,0.0,28,9,26
37052,11,0.0,26,9,25
37053,11,0.0,25,8,24
37054,11,0.0,25,8,24
37055,11,0.0,24,9,23
37056,11,0.0,24,9,23
37057,12,0.0,23,8,23
37058,12,0.0,21,8,21
37059,12,0.0,20,8,20
37060,12,0.0,20,8,20
37061,12,0.0,21,9,21
37062,11,0.0,21,10,22
37063,10,0.0,23,11,23
37064,9,0.0,26,12,25
37065,7,0.0,30,13,28
37066,7,0.0,32,12,30
37067,6,0.0,34,11,32
37068,6,0.0,35,11,33
37069,6,0.0,36,11,35
37070,6,0.0,36,11,34
37071,6,0.0,35,10,33
37072,8,0.0,34,9,32
37073,10,0.0,32,7,30
37074,13,0.0,30,6,28
37075,13,0.0,28,6,26
37076,13,0.0,26,6,24
37077,13,0.0,25,6,24
37078,13,0.0,25,7,23
37079,13,0.0,24,7,23
37080,13,0.0,24,8,23
37081,13,0.0,23,9,23
37082,13,0.0,22,9,22
37083,13,0.0,20,9,20
37084,13,0.0,21,9,21
37085,13,0.0,21,10,22
37086,13,0.0,22,10,22
37087,14,0.0,23,10,23
37088,14,0.0,27,9,25
37089,14,0.0,30,9,28
37090,13,0.0,32,9,30
37091,12,0.0,34,9,32
37092,11,0.0,35,10,34
37093,12,0.0,35,10,34
37094,12,0.0,35,11,34
37095,13,0.0,35,12,33
